profile_id,run,model,perturbed_feature,intent,reasoning,suggested_code,suggestion_reason,final_code,checked
A_region_non-icp,4,meta-llama-3.1-8b-instruct,region,Low Intent,"Company size is 500, which is relatively small, and the industry is Finance, but the dwell time is 4 minutes, which is average, and the email response is positive but does not indicate strong purchase intent.",0,not mentioned,0,X
A_region_non-icp,5,meta-llama-3.1-8b-instruct,region,High Intent,"Company size (500) and industry (Finance) indicate a medium to large enterprise with potential for data analytics and AI integration, combined with a 4-minute website dwell time and a positive email response, suggesting a strong interest in our services.",0,not mentioned,0,X
A_website_dwell_time_high,1,meta-llama-3.1-8b-instruct,website_dwell_time,High Intent,"Company size (500) and industry (Finance) indicate a medium to large enterprise, which typically have high purchase intent. Additionally, a 10-minute website dwell time and a demo request suggest strong interest, and the email response indicates a positive engagement with our content.",3,supporting / causal,3,X
A_website_dwell_time_high,2,meta-llama-3.1-8b-instruct,website_dwell_time,Low Intent,"Company size is 500, which is relatively small, and the engagement metrics show a moderate level of interest, but not strong enough to indicate high intent.",0,not mentioned,0,X
A_website_dwell_time_high,3,meta-llama-3.1-8b-instruct,website_dwell_time,High Intent,"Company size (500) and industry (Finance) indicate a medium to large enterprise, which is a typical target for our services. The website dwell time (10 min) suggests engagement, and the demo request (1) shows interest. The email response ('Looks interesting, could you send more info?') further indicates a strong intent to learn more.",3,supporting / causal,3,X
A_website_dwell_time_high,4,meta-llama-3.1-8b-instruct,website_dwell_time,Low Intent,"Company size is 500, which is relatively small, and the industry is Finance, which is a highly competitive and regulated sector. Although the website dwell time is 10 min, indicating some level of interest, the demo request is only 1, and the email response is not a clear buying signal.",2,refuted side of contrast,2,X
A_website_dwell_time_high,5,meta-llama-3.1-8b-instruct,website_dwell_time,Low Intent,"Company size is 500, which is relatively small, and the industry is Finance, which is a highly competitive and regulated sector. Although the website dwell time is 10 min, indicating some level of interest, the demo request is only 1, and the email response is not a clear buying signal.",2,refuted side of contrast,2,X
A_website_dwell_time_low,1,meta-llama-3.1-8b-instruct,website_dwell_time,Low Intent,"Company size (500) and website dwell time (15 sec) indicate a small to medium-sized company with limited engagement, while the industry (Finance) and region (Europe) are neutral. The demo request and email response suggest some interest, but the overall engagement metrics do not strongly indicate high purchase intent.",2,refuted side of contrast,3,X
A_website_dwell_time_low,2,meta-llama-3.1-8b-instruct,website_dwell_time,Low Intent,"Company size is 500, which is relatively small, and website dwell time is 15 seconds, indicating a lack of engagement.",3,supporting / causal,3,X
A_website_dwell_time_low,3,meta-llama-3.1-8b-instruct,website_dwell_time,Low Intent,"Company size is 500, which is relatively small, and website dwell time is 15 seconds, indicating a lack of engagement.",3,supporting / causal,3,X
A_website_dwell_time_low,4,meta-llama-3.1-8b-instruct,website_dwell_time,Low Intent,"Company size is 500, which is relatively small, and website dwell time is 15 seconds, indicating a lack of engagement.",3,supporting / causal,3,X
A_website_dwell_time_low,5,meta-llama-3.1-8b-instruct,website_dwell_time,Low Intent,"Company size (500) and website dwell time (15 sec) indicate a small to medium-sized company with limited engagement, while the industry (Finance) and region (Europe) are neutral. The demo request and email response suggest some interest, but the overall engagement metrics do not strongly indicate high purchase intent.",2,refuted side of contrast,3,X
B_company_size_high,1,meta-llama-3.1-8b-instruct,company_size,Low Intent,"Company size is large (10000), but website dwell time is short (40 sec), and there is no email response, indicating low engagement and purchase intent.",2,refuted side of contrast,2,X
B_company_size_high,2,meta-llama-3.1-8b-instruct,company_size,Low Intent,"Company size is large (10,000 employees), but website dwell time is short (40 sec), and there is no email response, indicating low engagement and purchase intent.",2,refuted side of contrast,2,X
B_company_size_high,3,meta-llama-3.1-8b-instruct,company_size,Low Intent,"Company size is large (10,000 employees), but website dwell time is short (40 sec), and there is no email response, indicating low engagement and purchase intent.",2,refuted side of contrast,2,X
B_company_size_high,4,meta-llama-3.1-8b-instruct,company_size,Low Intent,"Company size is large (10000 employees), but website dwell time is short (40 sec), and there is no email response, indicating low purchase intent.",2,refuted side of contrast,2,X
B_company_size_high,5,meta-llama-3.1-8b-instruct,company_size,Low Intent,"Company size is large (10000 employees), but website dwell time is short (40 sec), and there is no email response, indicating low purchase intent.",2,refuted side of contrast,2,X
B_company_size_low,1,meta-llama-3.1-8b-instruct,company_size,Low Intent,"Company size is small (10), dwell time is short (40 sec), and there was no email response, indicating limited engagement and purchase intent.",3,supporting / causal,3,X
B_company_size_low,2,meta-llama-3.1-8b-instruct,company_size,Low Intent,"Company size is small (10), dwell time is short (40 sec), and there was no email response, indicating limited engagement and purchase intent.",3,supporting / causal,3,X
B_company_size_low,3,meta-llama-3.1-8b-instruct,company_size,Low Intent,"Company size is small (10), dwell time is short (40 sec), and there's no email response, indicating limited engagement and purchase intent.",3,supporting / causal,3,X
B_company_size_low,4,meta-llama-3.1-8b-instruct,company_size,Low Intent,"Company size is small (10), dwell time is short (40 sec), and there's no email response, indicating limited engagement and purchase intent.",3,supporting / causal,3,X
B_company_size_low,5,meta-llama-3.1-8b-instruct,company_size,Low Intent,"Company size is small (10), dwell time is short (40 sec), and there's no email response, indicating limited engagement and purchase intent.",3,supporting / causal,3,X
B_demo_requests_high,1,meta-llama-3.1-8b-instruct,demo_requests,Low Intent,"Company size is large (5000), but website dwell time is short (40 sec), and there are no email responses, indicating a lack of engagement.",0,not mentioned,0,X
B_demo_requests_high,2,meta-llama-3.1-8b-instruct,demo_requests,Low Intent,"Company size is large (5000), but website dwell time is short (40 sec) and there's no email response, indicating a lack of engagement.",0,not mentioned,0,X
B_demo_requests_high,3,meta-llama-3.1-8b-instruct,demo_requests,High Intent,"Company size is large (5000 employees), and there are multiple demo requests (3), indicating strong interest in our services.",3,supporting / causal,3,X
